pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
8013,neutral,the officers that expected the artists deceived the curators .,the artists deceived the curators .,officers expected artists officers officers deceived curators not know artists deceived curators,,,,,,,,,,,,,,
8014,neutral,the chaplain that needed the artists introduced the essayists .,the artists introduced the essayists .,chaplain needed artists chaplain chaplain introduced essayists not know artists introduced essayists,,,,,,,,,,,,,,
8015,neutral,the chaplain who deceived the planners introduced the administrators .,the planners introduced the administrators .,chaplain deceived planners chaplain chaplain introduced administrators not know planners introduced administrators,,,,,,,,,,,,,,
8016,neutral,the planners who called the illustrators contacted the analyst .,the illustrators contacted the analyst .,planners called illustrators planners planners contacted analyst not know illustrators contacted analyst,,,,,,,,,,,,,,
8017,neutral,the colorists that deceived the potters expected the illustrators .,the potters expected the illustrators .,colorists deceived potters colorists colorists expected illustrators not know potters expected illustrators,,,,,,,,,,,,,,
8018,neutral,the director that introduced the bankers contacted the author .,the bankers contacted the author .,director introduced bankers director director contacted author not know bankers contacted author,,,,,,,,,,,,,,
8019,neutral,the tourists who called the artists introduced the planners .,the artists introduced the planners .,tourists called artists tourists tourists introduced planners not know artists introduced planners,,,,,,,,,,,,,,
8020,neutral,the judges who found the therapist deceived the analyst .,the therapist deceived the analyst .,judges found therapist judges judges deceived analyst not know therapist deceived analyst,,,,,,,,,,,,,,
8021,neutral,the colorist that found the therapist expected the artist .,the therapist expected the artist .,colorist found therapist colorist colorist expected artist not know therapist expected artist,,,,,,,,,,,,,,
8022,neutral,the chaplains that recommended the authors found the sculptor .,the authors found the sculptor .,chaplains recommended authors chaplains chaplains found sculptor not know authors found sculptor,,,,,,,,,,,,,,
8023,neutral,the illustrators who offended the officer needed the analyst .,the officer needed the analyst .,illustrators offended officer illustrators illustrators needed analyst not know officer needed analyst,,,,,,,,,,,,,,
8024,neutral,the nurses that deceived the artist brought the colorists .,the artist brought the colorists .,nurses deceived artist nurses nurses brought colorists not know artist brought colorists,,,,,,,,,,,,,,
8025,neutral,the tourists that found the photographers needed the judges .,the photographers needed the judges .,tourists found photographers tourists tourists needed judges not know photographers needed judges,,,,,,,,,,,,,,
8026,neutral,the colorist that offended the musicians disturbed the sculptor .,the musicians disturbed the sculptor .,colorist offended musicians colorist colorist disturbed sculptor not know musicians disturbed sculptor,,,,,,,,,,,,,,
8027,neutral,the artists who contacted the designers introduced the psychotherapist .,the designers introduced the psychotherapist .,artists contacted designers artists artists introduced psychotherapist not know designers introduced psychotherapist,,,,,,,,,,,,,,
8028,neutral,the therapists that called the chaplain expected the lawyer .,the chaplain expected the lawyer .,therapists called chaplain therapists therapists expected lawyer not know chaplain expected lawyer,,,,,,,,,,,,,,
8029,neutral,the photographer who found the counselors disturbed the doctors .,the counselors disturbed the doctors .,photographer found counselors photographer photographer disturbed doctors not know counselors disturbed doctors,,,,,,,,,,,,,,
8030,neutral,the counselor that disturbed the sculptors found the planner .,the sculptors found the planner .,counselor disturbed sculptors counselor counselor found planner not know sculptors found planner,,,,,,,,,,,,,,
8031,neutral,the curators who contacted the planners disturbed the artists .,the planners disturbed the artists .,curators contacted planners curators curators disturbed artists not know planners disturbed artists,,,,,,,,,,,,,,
8032,neutral,the artist that offended the illustrator contacted the lawyer .,the illustrator contacted the lawyer .,artist offended illustrator artist artist contacted lawyer not know illustrator contacted lawyer,,,,,,,,,,,,,,
8033,neutral,the tourist who found the counselors needed the illustrators .,the counselors needed the illustrators .,tourist found counselors tourist tourist needed illustrators not know counselors needed illustrators,,,,,,,,,,,,,,
8034,neutral,the sculptors who called the lawyer deceived the counselor .,the lawyer deceived the counselor .,sculptors called lawyer sculptors sculptors deceived counselor not know lawyer deceived counselor,,,,,,,,,,,,,,
8035,neutral,the colorists that recommended the officer brought the banker .,the officer brought the banker .,colorists recommended officer colorists colorists brought banker not know officer brought banker,,,,,,,,,,,,,,
8036,neutral,the judges who offended the designer recommended the counselors .,the designer recommended the counselors .,judges offended designer judges judges recommended counselors not know designer recommended counselors,,,,,,,,,,,,,,
8037,neutral,the curator who contacted the illustrators expected the chaplain .,the illustrators expected the chaplain .,curator contacted illustrators curator curator expected chaplain not know illustrators expected chaplain,,,,,,,,,,,,,,
8038,neutral,the designers that found the author introduced the administrators .,the author introduced the administrators .,designers found author designers designers introduced administrators not know author introduced administrators,,,,,,,,,,,,,,
8039,neutral,the artists who contacted the designer offended the nurse .,the designer offended the nurse .,artists contacted designer artists artists offended nurse not know designer offended nurse,,,,,,,,,,,,,,
8040,neutral,the authors who called the curators offended the artist .,the curators offended the artist .,authors called curators authors authors offended artist not know curators offended artist,,,,,,,,,,,,,,
8041,neutral,the nurse that disturbed the bankers called the designer .,the bankers called the designer .,nurse disturbed bankers nurse nurse called designer not know bankers called designer,,,,,,,,,,,,,,
8042,neutral,the analyst who disturbed the banker deceived the psychotherapists .,the banker deceived the psychotherapists .,analyst disturbed banker analyst analyst deceived psychotherapists not know banker deceived psychotherapists,,,,,,,,,,,,,,
8043,neutral,the author that recommended the administrators needed the doctors .,the administrators needed the doctors .,author recommended administrators author author needed doctors not know administrators needed doctors,,,,,,,,,,,,,,
8044,neutral,the tourists that called the designers found the potter .,the designers found the potter .,tourists called designers tourists tourists found potter not know designers found potter,,,,,,,,,,,,,,
8045,neutral,the tourist who needed the counselors contacted the artists .,the counselors contacted the artists .,tourist needed counselors tourist tourist contacted artists not know counselors contacted artists,,,,,,,,,,,,,,
8046,neutral,the curators who found the directors called the counselors .,the directors called the counselors .,curators found directors curators curators called counselors not know directors called counselors,,,,,,,,,,,,,,
8047,neutral,the designers that deceived the nurse recommended the potters .,the nurse recommended the potters .,designers deceived nurse designers designers recommended potters not know nurse recommended potters,,,,,,,,,,,,,,
8048,neutral,the photographers who recommended the counselors called the essayists .,the counselors called the essayists .,photographers recommended counselors photographers photographers called essayists not know counselors called essayists,,,,,,,,,,,,,,
8049,neutral,the judges who expected the nurses needed the analyst .,the nurses needed the analyst .,judges expected nurses judges judges needed analyst not know nurses needed analyst,,,,,,,,,,,,,,
8050,neutral,the administrators who found the curators deceived the chaplains .,the curators deceived the chaplains .,administrators found curators administrators administrators deceived chaplains not know curators deceived chaplains,,,,,,,,,,,,,,
8051,neutral,the potters who contacted the illustrators called the essayists .,the illustrators called the essayists .,potters contacted illustrators potters potters called essayists not know illustrators called essayists,,,,,,,,,,,,,,
8052,neutral,the nurse that offended the doctor disturbed the therapist .,the doctor disturbed the therapist .,nurse offended doctor nurse nurse disturbed therapist not know doctor disturbed therapist,,,,,,,,,,,,,,
8053,neutral,the artist that expected the counselors brought the judges .,the counselors brought the judges .,artist expected counselors artist artist brought judges not know counselors brought judges,,,,,,,,,,,,,,
8054,neutral,the planners who recommended the chaplain expected the curators .,the chaplain expected the curators .,planners recommended chaplain planners planners expected curators not know chaplain expected curators,,,,,,,,,,,,,,
8055,neutral,the musicians that expected the doctors needed the colorist .,the doctors needed the colorist .,musicians expected doctors musicians musicians needed colorist not know doctors needed colorist,,,,,,,,,,,,,,
8056,neutral,the author that needed the chaplains introduced the colorist .,the chaplains introduced the colorist .,author needed chaplains author author introduced colorist not know chaplains introduced colorist,,,,,,,,,,,,,,
8057,neutral,the lawyers that offended the directors called the colorists .,the directors called the colorists .,lawyers offended directors lawyers lawyers called colorists not know directors called colorists,,,,,,,,,,,,,,
8058,neutral,the illustrators who found the doctor introduced the lawyer .,the doctor introduced the lawyer .,illustrators found doctor illustrators illustrators introduced lawyer not know doctor introduced lawyer,,,,,,,,,,,,,,
8059,neutral,the artist that recommended the judges called the directors .,the judges called the directors .,artist recommended judges artist artist called directors not know judges called directors,,,,,,,,,,,,,,
8060,neutral,the illustrators that expected the designers introduced the judges .,the designers introduced the judges .,illustrators expected designers illustrators illustrators introduced judges not know designers introduced judges,,,,,,,,,,,,,,
8061,neutral,the colorists who deceived the sculptor introduced the counselor .,the sculptor introduced the counselor .,colorists deceived sculptor colorists colorists introduced counselor not know sculptor introduced counselor,,,,,,,,,,,,,,
8062,neutral,the planners who called the musicians expected the analysts .,the musicians expected the analysts .,planners called musicians planners planners expected analysts not know musicians expected analysts,,,,,,,,,,,,,,
8063,neutral,the judges who disturbed the nurses found the photographers .,the nurses found the photographers .,judges disturbed nurses judges judges found photographers not know nurses found photographers,,,,,,,,,,,,,,
8160,neutral,the analysts paid in the office shouted .,the analysts paid in the office .,analysts paid office not know analysts paid office,,,,,,,,,,,,,,
8161,neutral,the artist investigated in the school listened .,the artist investigated in the school .,artist investigated school not know artist investigated school,,,,,,,,,,,,,,
8162,neutral,the director paid in the school yelled .,the director paid in the school .,director paid school not know director paid school,,,,,,,,,,,,,,
8163,neutral,the potters helped in the office shouted .,the potters helped in the office .,potters helped office not know potters helped office,,,,,,,,,,,,,,
8164,neutral,the therapist investigated in the laboratory appeared .,the therapist investigated in the laboratory .,therapist investigated laboratory not know therapist investigated laboratory,,,,,,,,,,,,,,
8165,neutral,the photographers helped in the museum danced .,the photographers helped in the museum .,photographers helped museum not know photographers helped museum,,,,,,,,,,,,,,
8166,neutral,the planner paid in the school listened .,the planner paid in the school .,planner paid school not know planner paid school,,,,,,,,,,,,,,
8167,neutral,the directors studied in the laboratory arrived .,the directors studied in the laboratory .,directors studied laboratory not know directors studied laboratory,,,,,,,,,,,,,,
8168,neutral,the psychotherapists presented in the laboratory waited .,the psychotherapists presented in the laboratory .,psychotherapists presented laboratory not know psychotherapists presented laboratory,,,,,,,,,,,,,,
8169,neutral,the artists studied in the laboratory slept .,the artists studied in the laboratory .,artists studied laboratory not know artists studied laboratory,,,,,,,,,,,,,,
8170,neutral,the directors studied in the office yelled .,the directors studied in the office .,directors studied office not know directors studied office,,,,,,,,,,,,,,
8171,neutral,the tourist paid in the school listened .,the tourist paid in the school .,tourist paid school not know tourist paid school,,,,,,,,,,,,,,
8172,neutral,the artist helped in the laboratory yelled .,the artist helped in the laboratory .,artist helped laboratory not know artist helped laboratory,,,,,,,,,,,,,,
8173,neutral,the tourists presented in the school shouted .,the tourists presented in the school .,tourists presented school not know tourists presented school,,,,,,,,,,,,,,
8174,neutral,the colorists presented in the school appeared .,the colorists presented in the school .,colorists presented school not know colorists presented school,,,,,,,,,,,,,,
8175,neutral,the colorists presented in the school arrived .,the colorists presented in the school .,colorists presented school not know colorists presented school,,,,,,,,,,,,,,
8176,neutral,the designers helped in the museum smiled .,the designers helped in the museum .,designers helped museum not know designers helped museum,,,,,,,,,,,,,,
8177,neutral,the analysts investigated in the laboratory shouted .,the analysts investigated in the laboratory .,analysts investigated laboratory not know analysts investigated laboratory,,,,,,,,,,,,,,
8178,neutral,the artist paid in the school smiled .,the artist paid in the school .,artist paid school not know artist paid school,,,,,,,,,,,,,,
8179,neutral,the bankers investigated in the office existed .,the bankers investigated in the office .,bankers investigated office not know bankers investigated office,,,,,,,,,,,,,,
8180,neutral,the potter helped in the museum slept .,the potter helped in the museum .,potter helped museum not know potter helped museum,,,,,,,,,,,,,,
8181,neutral,the colorist helped in the laboratory slept .,the colorist helped in the laboratory .,colorist helped laboratory not know colorist helped laboratory,,,,,,,,,,,,,,
8182,neutral,the artist paid in the school waited .,the artist paid in the school .,artist paid school not know artist paid school,,,,,,,,,,,,,,
8183,neutral,the psychotherapist investigated in the laboratory existed .,the psychotherapist investigated in the laboratory .,psychotherapist investigated laboratory not know psychotherapist investigated laboratory,,,,,,,,,,,,,,
8184,neutral,the lawyers studied in the school panicked .,the lawyers studied in the school .,lawyers studied school not know lawyers studied school,,,,,,,,,,,,,,
8185,neutral,the administrator studied in the office slept .,the administrator studied in the office .,administrator studied office not know administrator studied office,,,,,,,,,,,,,,
8186,neutral,the photographer helped in the laboratory smiled .,the photographer helped in the laboratory .,photographer helped laboratory not know photographer helped laboratory,,,,,,,,,,,,,,
8187,neutral,the designers paid in the school slept .,the designers paid in the school .,designers paid school not know designers paid school,,,,,,,,,,,,,,
8188,neutral,the officer helped in the library shouted .,the officer helped in the library .,officer helped library not know officer helped library,,,,,,,,,,,,,,
8189,neutral,the doctor presented in the school agreed .,the doctor presented in the school .,doctor presented school not know doctor presented school,,,,,,,,,,,,,,
8190,neutral,the lawyer paid in the office danced .,the lawyer paid in the office .,lawyer paid office not know lawyer paid office,,,,,,,,,,,,,,
8191,neutral,the planners paid in the laboratory arrived .,the planners paid in the laboratory .,planners paid laboratory not know planners paid laboratory,,,,,,,,,,,,,,
8192,neutral,the bankers investigated in the museum panicked .,the bankers investigated in the museum .,bankers investigated museum not know bankers investigated museum,,,,,,,,,,,,,,
8193,neutral,the chaplain presented in the library yelled .,the chaplain presented in the library .,chaplain presented library not know chaplain presented library,,,,,,,,,,,,,,
8194,neutral,the judge presented in the laboratory smiled .,the judge presented in the laboratory .,judge presented laboratory not know judge presented laboratory,,,,,,,,,,,,,,
8195,neutral,the curator investigated in the office listened .,the curator investigated in the office .,curator investigated office not know curator investigated office,,,,,,,,,,,,,,
8196,neutral,the colorists investigated in the library panicked .,the colorists investigated in the library .,colorists investigated library not know colorists investigated library,,,,,,,,,,,,,,
8197,neutral,the judge presented in the museum yelled .,the judge presented in the museum .,judge presented museum not know judge presented museum,,,,,,,,,,,,,,
8198,neutral,the musicians studied in the office danced .,the musicians studied in the office .,musicians studied office not know musicians studied office,,,,,,,,,,,,,,
8199,neutral,the lawyers presented in the office listened .,the lawyers presented in the office .,lawyers presented office not know lawyers presented office,,,,,,,,,,,,,,
8200,neutral,the judges studied in the office arrived .,the judges studied in the office .,judges studied office not know judges studied office,,,,,,,,,,,,,,
8201,neutral,the essayist investigated in the library listened .,the essayist investigated in the library .,essayist investigated library not know essayist investigated library,,,,,,,,,,,,,,
8202,neutral,the therapists paid in the school agreed .,the therapists paid in the school .,therapists paid school not know therapists paid school,,,,,,,,,,,,,,
8203,neutral,the photographer paid in the museum existed .,the photographer paid in the museum .,photographer paid museum not know photographer paid museum,,,,,,,,,,,,,,
8204,neutral,the potters presented in the library listened .,the potters presented in the library .,potters presented library not know potters presented library,,,,,,,,,,,,,,
8205,neutral,the planners helped in the laboratory arrived .,the planners helped in the laboratory .,planners helped laboratory not know planners helped laboratory,,,,,,,,,,,,,,
8206,neutral,the lawyers studied in the library existed .,the lawyers studied in the library .,lawyers studied library not know lawyers studied library,,,,,,,,,,,,,,
8207,neutral,the doctors paid in the office yelled .,the doctors paid in the office .,doctors paid office not know doctors paid office,,,,,,,,,,,,,,
8208,neutral,the author investigated in the museum yelled .,the author investigated in the museum .,author investigated museum not know author investigated museum,,,,,,,,,,,,,,
8209,neutral,the administrators investigated in the library appeared .,the administrators investigated in the library .,administrators investigated library not know administrators investigated library,,,,,,,,,,,,,,
8210,neutral,the director paid in the laboratory yelled .,the director paid in the laboratory .,director paid laboratory not know director paid laboratory,,,,,,,,,,,,,,
8211,neutral,the curators helped in the laboratory listened .,the curators helped in the laboratory .,curators helped laboratory not know curators helped laboratory,,,,,,,,,,,,,,
8212,neutral,the counselor paid in the library existed .,the counselor paid in the library .,counselor paid library not know counselor paid library,,,,,,,,,,,,,,
8213,neutral,the chaplain presented in the school appeared .,the chaplain presented in the school .,chaplain presented school not know chaplain presented school,,,,,,,,,,,,,,
8214,neutral,the nurse helped in the school slept .,the nurse helped in the school .,nurse helped school not know nurse helped school,,,,,,,,,,,,,,
8215,neutral,the artist helped in the school panicked .,the artist helped in the school .,artist helped school not know artist helped school,,,,,,,,,,,,,,
8216,neutral,the lawyer investigated in the library arrived .,the lawyer investigated in the library .,lawyer investigated library not know lawyer investigated library,,,,,,,,,,,,,,
8217,neutral,the therapist investigated in the library danced .,the therapist investigated in the library .,therapist investigated library not know therapist investigated library,,,,,,,,,,,,,,
8218,neutral,the officers helped in the museum panicked .,the officers helped in the museum .,officers helped museum not know officers helped museum,,,,,,,,,,,,,,
8219,neutral,the photographers presented in the school smiled .,the photographers presented in the school .,photographers presented school not know photographers presented school,,,,,,,,,,,,,,
8220,neutral,the lawyers helped in the library shouted .,the lawyers helped in the library .,lawyers helped library not know lawyers helped library,,,,,,,,,,,,,,
8221,neutral,the lawyer studied in the museum arrived .,the lawyer studied in the museum .,lawyer studied museum not know lawyer studied museum,,,,,,,,,,,,,,
8222,neutral,the designer helped in the library agreed .,the designer helped in the library .,designer helped library not know designer helped library,,,,,,,,,,,,,,
8223,neutral,the administrators investigated in the library smiled .,the administrators investigated in the library .,administrators investigated library not know administrators investigated library,,,,,,,,,,,,,,
8320,neutral,the judges presented in the museum found the chaplain .,the judges presented in the museum .,judges presented museum not know judges presented museum,,,,,,,,,,,,,,
8321,neutral,the chaplains presented in the laboratory offended the therapists .,the chaplains presented in the laboratory .,chaplains presented laboratory not know chaplains presented laboratory,,,,,,,,,,,,,,
8322,neutral,the tourist investigated in the library expected the analysts .,the tourist investigated in the library .,tourist investigated library not know tourist investigated library,,,,,,,,,,,,,,
8323,neutral,the counselor helped in the laboratory contacted the chaplain .,the counselor helped in the laboratory .,counselor helped laboratory not know counselor helped laboratory,,,,,,,,,,,,,,
8324,neutral,the doctor helped in the school disturbed the musician .,the doctor helped in the school .,doctor helped school not know doctor helped school,,,,,,,,,,,,,,
8325,neutral,the illustrator studied in the school offended the planner .,the illustrator studied in the school .,illustrator studied school not know illustrator studied school,,,,,,,,,,,,,,
8326,neutral,the illustrators studied in the school disturbed the planner .,the illustrators studied in the school .,illustrators studied school not know illustrators studied school,,,,,,,,,,,,,,
8327,neutral,the planners studied in the museum called the nurse .,the planners studied in the museum .,planners studied museum not know planners studied museum,,,,,,,,,,,,,,
8328,neutral,the essayists helped in the library needed the musicians .,the essayists helped in the library .,essayists helped library not know essayists helped library,,,,,,,,,,,,,,
8329,neutral,the artists studied in the library offended the author .,the artists studied in the library .,artists studied library not know artists studied library,,,,,,,,,,,,,,
8330,neutral,the illustrator paid in the library offended the colorist .,the illustrator paid in the library .,illustrator paid library not know illustrator paid library,,,,,,,,,,,,,,
8331,neutral,the artist studied in the museum called the musician .,the artist studied in the museum .,artist studied museum not know artist studied museum,,,,,,,,,,,,,,
8332,neutral,the doctors studied in the laboratory disturbed the sculptors .,the doctors studied in the laboratory .,doctors studied laboratory not know doctors studied laboratory,,,,,,,,,,,,,,
8333,neutral,the artist paid in the library deceived the psychotherapists .,the artist paid in the library .,artist paid library not know artist paid library,,,,,,,,,,,,,,
8334,neutral,the administrators helped in the museum recommended the analyst .,the administrators helped in the museum .,administrators helped museum not know administrators helped museum,,,,,,,,,,,,,,
8335,neutral,the chaplain helped in the office brought the potters .,the chaplain helped in the office .,chaplain helped office not know chaplain helped office,,,,,,,,,,,,,,
8336,neutral,the musicians studied in the school found the psychotherapists .,the musicians studied in the school .,musicians studied school not know musicians studied school,,,,,,,,,,,,,,
8337,neutral,the counselor helped in the office recommended the administrator .,the counselor helped in the office .,counselor helped office not know counselor helped office,,,,,,,,,,,,,,
8338,neutral,the bankers helped in the office called the judges .,the bankers helped in the office .,bankers helped office not know bankers helped office,,,,,,,,,,,,,,
8339,neutral,the tourist presented in the museum expected the author .,the tourist presented in the museum .,tourist presented museum not know tourist presented museum,,,,,,,,,,,,,,
8340,neutral,the tourist presented in the school introduced the planner .,the tourist presented in the school .,tourist presented school not know tourist presented school,,,,,,,,,,,,,,
8341,neutral,the chaplains investigated in the office recommended the planner .,the chaplains investigated in the office .,chaplains investigated office not know chaplains investigated office,,,,,,,,,,,,,,
8342,neutral,the tourists paid in the library brought the colorist .,the tourists paid in the library .,tourists paid library not know tourists paid library,,,,,,,,,,,,,,
8343,neutral,the essayist presented in the office brought the lawyer .,the essayist presented in the office .,essayist presented office not know essayist presented office,,,,,,,,,,,,,,
8344,neutral,the therapists paid in the library disturbed the musicians .,the therapists paid in the library .,therapists paid library not know therapists paid library,,,,,,,,,,,,,,
8345,neutral,the colorists paid in the laboratory contacted the administrators .,the colorists paid in the laboratory .,colorists paid laboratory not know colorists paid laboratory,,,,,,,,,,,,,,
8346,neutral,the lawyers paid in the library deceived the directors .,the lawyers paid in the library .,lawyers paid library not know lawyers paid library,,,,,,,,,,,,,,
8347,neutral,the lawyer presented in the office brought the tourists .,the lawyer presented in the office .,lawyer presented office not know lawyer presented office,,,,,,,,,,,,,,
8348,neutral,the planners studied in the laboratory disturbed the directors .,the planners studied in the laboratory .,planners studied laboratory not know planners studied laboratory,,,,,,,,,,,,,,
8349,neutral,the psychotherapist studied in the library recommended the therapists .,the psychotherapist studied in the library .,psychotherapist studied library not know psychotherapist studied library,,,,,,,,,,,,,,
8350,neutral,the artist helped in the museum deceived the author .,the artist helped in the museum .,artist helped museum not know artist helped museum,,,,,,,,,,,,,,
8351,neutral,the colorists investigated in the library expected the designers .,the colorists investigated in the library .,colorists investigated library not know colorists investigated library,,,,,,,,,,,,,,
8352,neutral,the officers investigated in the museum disturbed the chaplains .,the officers investigated in the museum .,officers investigated museum not know officers investigated museum,,,,,,,,,,,,,,
8353,neutral,the counselors paid in the museum recommended the artists .,the counselors paid in the museum .,counselors paid museum not know counselors paid museum,,,,,,,,,,,,,,
8354,neutral,the judge helped in the museum introduced the planners .,the judge helped in the museum .,judge helped museum not know judge helped museum,,,,,,,,,,,,,,
8355,neutral,the officer helped in the school called the colorists .,the officer helped in the school .,officer helped school not know officer helped school,,,,,,,,,,,,,,
8356,neutral,the analysts investigated in the museum brought the officer .,the analysts investigated in the museum .,analysts investigated museum not know analysts investigated museum,,,,,,,,,,,,,,
8357,neutral,the psychotherapists investigated in the laboratory needed the artists .,the psychotherapists investigated in the laboratory .,psychotherapists investigated laboratory not know psychotherapists investigated laboratory,,,,,,,,,,,,,,
8358,neutral,the therapist studied in the museum introduced the psychotherapists .,the therapist studied in the museum .,therapist studied museum not know therapist studied museum,,,,,,,,,,,,,,
8359,neutral,the curators studied in the museum recommended the essayists .,the curators studied in the museum .,curators studied museum not know curators studied museum,,,,,,,,,,,,,,
8360,neutral,the tourist helped in the museum introduced the therapists .,the tourist helped in the museum .,tourist helped museum not know tourist helped museum,,,,,,,,,,,,,,
8361,neutral,the designers paid in the library offended the musician .,the designers paid in the library .,designers paid library not know designers paid library,,,,,,,,,,,,,,
8362,neutral,the sculptor paid in the library expected the artist .,the sculptor paid in the library .,sculptor paid library not know sculptor paid library,,,,,,,,,,,,,,
8363,neutral,the officers studied in the museum contacted the artists .,the officers studied in the museum .,officers studied museum not know officers studied museum,,,,,,,,,,,,,,
8364,neutral,the bankers investigated in the museum offended the psychotherapist .,the bankers investigated in the museum .,bankers investigated museum not know bankers investigated museum,,,,,,,,,,,,,,
8365,neutral,the analysts investigated in the school needed the chaplain .,the analysts investigated in the school .,analysts investigated school not know analysts investigated school,,,,,,,,,,,,,,
8366,neutral,the judges paid in the museum brought the banker .,the judges paid in the museum .,judges paid museum not know judges paid museum,,,,,,,,,,,,,,
8367,neutral,the author paid in the laboratory deceived the lawyer .,the author paid in the laboratory .,author paid laboratory not know author paid laboratory,,,,,,,,,,,,,,
8368,neutral,the curator presented in the museum introduced the therapist .,the curator presented in the museum .,curator presented museum not know curator presented museum,,,,,,,,,,,,,,
8369,neutral,the directors studied in the museum expected the planner .,the directors studied in the museum .,directors studied museum not know directors studied museum,,,,,,,,,,,,,,
8370,neutral,the artist presented in the laboratory introduced the sculptor .,the artist presented in the laboratory .,artist presented laboratory not know artist presented laboratory,,,,,,,,,,,,,,
8371,neutral,the bankers helped in the library brought the chaplains .,the bankers helped in the library .,bankers helped library not know bankers helped library,,,,,,,,,,,,,,
8372,neutral,the authors presented in the laboratory recommended the administrators .,the authors presented in the laboratory .,authors presented laboratory not know authors presented laboratory,,,,,,,,,,,,,,
8373,neutral,the sculptors helped in the school called the psychotherapist .,the sculptors helped in the school .,sculptors helped school not know sculptors helped school,,,,,,,,,,,,,,
8374,neutral,the psychotherapists paid in the laboratory brought the bankers .,the psychotherapists paid in the laboratory .,psychotherapists paid laboratory not know psychotherapists paid laboratory,,,,,,,,,,,,,,
8375,neutral,the designers presented in the laboratory deceived the doctor .,the designers presented in the laboratory .,designers presented laboratory not know designers presented laboratory,,,,,,,,,,,,,,
8376,neutral,the banker investigated in the school recommended the administrator .,the banker investigated in the school .,banker investigated school not know banker investigated school,,,,,,,,,,,,,,
8377,neutral,the tourist studied in the office needed the designers .,the tourist studied in the office .,tourist studied office not know tourist studied office,,,,,,,,,,,,,,
8378,neutral,the musician investigated in the library offended the banker .,the musician investigated in the library .,musician investigated library not know musician investigated library,,,,,,,,,,,,,,
8379,neutral,the artist studied in the office recommended the author .,the artist studied in the office .,artist studied office not know artist studied office,,,,,,,,,,,,,,
8380,neutral,the sculptor helped in the office needed the banker .,the sculptor helped in the office .,sculptor helped office not know sculptor helped office,,,,,,,,,,,,,,
8381,neutral,the illustrators paid in the library contacted the directors .,the illustrators paid in the library .,illustrators paid library not know illustrators paid library,,,,,,,,,,,,,,
8382,neutral,the nurses paid in the office disturbed the banker .,the nurses paid in the office .,nurses paid office not know nurses paid office,,,,,,,,,,,,,,
8383,neutral,the sculptor helped in the museum contacted the directors .,the sculptor helped in the museum .,sculptor helped museum not know sculptor helped museum,,,,,,,,,,,,,,
8640,neutral,"while the nurses moved , the essayist slept .",the nurses moved the essayist .,essayist slept nurses moved not know nurses moved essayist,,,,,,,,,,,,,,
8641,neutral,"since the designer moved , the potters panicked .",the designer moved the potters .,potters panicked designer moved not know designer moved potters,,,,,,,,,,,,,,
8642,neutral,"since the director fought , the judges panicked .",the director fought the judges .,judges panicked director fought not know director fought judges,,,,,,,,,,,,,,
8643,neutral,"since the psychotherapists presented , the artist smiled .",the psychotherapists presented the artist .,artist smiled psychotherapists presented not know psychotherapists presented artist,,,,,,,,,,,,,,
8644,neutral,"while the judges studied , the designer agreed .",the judges studied the designer .,designer agreed judges studied not know judges studied designer,,,,,,,,,,,,,,
8645,neutral,"since the colorist fought , the sculptors panicked .",the colorist fought the sculptors .,sculptors panicked colorist fought not know colorist fought sculptors,,,,,,,,,,,,,,
8646,neutral,"although the chaplain hid , the curators listened .",the chaplain hid the curators .,curators listened chaplain hid not know chaplain hid curators,,,,,,,,,,,,,,
8647,neutral,"although the photographer fought , the bankers slept .",the photographer fought the bankers .,bankers slept photographer fought not know photographer fought bankers,,,,,,,,,,,,,,
8648,neutral,"before the illustrators paid , the designers listened .",the illustrators paid the designers .,designers listened illustrators paid not know illustrators paid designers,,,,,,,,,,,,,,
8649,neutral,"since the administrator stopped , the therapists yelled .",the administrator stopped the therapists .,therapists yelled administrator stopped not know administrator stopped therapists,,,,,,,,,,,,,,
8650,neutral,"when the author stopped , the banker arrived .",the author stopped the banker .,banker arrived author stopped not know author stopped banker,,,,,,,,,,,,,,
8651,neutral,"after the sculptors hid , the psychotherapists waited .",the sculptors hid the psychotherapists .,psychotherapists waited sculptors hid not know sculptors hid psychotherapists,,,,,,,,,,,,,,
8652,neutral,"when the analyst presented , the tourist danced .",the analyst presented the tourist .,tourist danced analyst presented not know analyst presented tourist,,,,,,,,,,,,,,
8653,neutral,"since the sculptor presented , the curator existed .",the sculptor presented the curator .,curator existed sculptor presented not know sculptor presented curator,,,,,,,,,,,,,,
8654,neutral,"before the administrators moved , the doctor agreed .",the administrators moved the doctor .,doctor agreed administrators moved not know administrators moved doctor,,,,,,,,,,,,,,
8655,neutral,"although the musician hid , the administrators appeared .",the musician hid the administrators .,administrators appeared musician hid not know musician hid administrators,,,,,,,,,,,,,,
8656,neutral,"while the artist fought , the judges appeared .",the artist fought the judges .,judges appeared artist fought not know artist fought judges,,,,,,,,,,,,,,
