pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
8008,neutral,the potter who contacted the psychiatrist thanked the photojournalist .,the psychiatrist thanked the photojournalist .,potter contacted psychiatrist potter potter thanked photojournalist not know psychiatrist thanked photojournalist,,,,,,,,,,,,,,
8009,neutral,the sculptors who contacted the judge deceived the architects .,the judge deceived the architects .,sculptors contacted judge sculptors sculptors deceived architects not know judge deceived architects,,,,,,,,,,,,,,
8010,neutral,the singer who addressed the photojournalist contacted the directors .,the photojournalist contacted the directors .,singer addressed photojournalist singer singer contacted directors not know photojournalist contacted directors,,,,,,,,,,,,,,
8011,neutral,the artisans who thanked the lawyers found the technologist .,the lawyers found the technologist .,artisans thanked lawyers artisans artisans found technologist not know lawyers found technologist,,,,,,,,,,,,,,
8012,neutral,the potter who needed the actor found the writers .,the actor found the writers .,potter needed actor potter potter found writers not know actor found writers,,,,,,,,,,,,,,
8013,neutral,the doctor who advised the artisans mentioned the engineer .,the artisans mentioned the engineer .,doctor advised artisans doctor doctor mentioned engineer not know artisans mentioned engineer,,,,,,,,,,,,,,
8014,neutral,the psychiatrist who contacted the sculptors advised the pencillers .,the sculptors advised the pencillers .,psychiatrist contacted sculptors psychiatrist psychiatrist advised pencillers not know sculptors advised pencillers,,,,,,,,,,,,,,
8015,neutral,the engineers who found the chaplains disturbed the actor .,the chaplains disturbed the actor .,engineers found chaplains engineers engineers disturbed actor not know chaplains disturbed actor,,,,,,,,,,,,,,
8016,neutral,the sculptor who needed the potters brought the lyricist .,the potters brought the lyricist .,sculptor needed potters sculptor sculptor brought lyricist not know potters brought lyricist,,,,,,,,,,,,,,
8017,neutral,the musician who needed the lawyer disturbed the actors .,the lawyer disturbed the actors .,musician needed lawyer musician musician disturbed actors not know lawyer disturbed actors,,,,,,,,,,,,,,
8018,neutral,the workers who thanked the technicians contacted the photojournalists .,the technicians contacted the photojournalists .,workers thanked technicians workers workers contacted photojournalists not know technicians contacted photojournalists,,,,,,,,,,,,,,
8019,neutral,the photojournalist who brought the worker deceived the penciller .,the worker deceived the penciller .,photojournalist brought worker photojournalist photojournalist deceived penciller not know worker deceived penciller,,,,,,,,,,,,,,
8020,neutral,the chaplains who thanked the photojournalists advised the nurse .,the photojournalists advised the nurse .,chaplains thanked photojournalists chaplains chaplains advised nurse not know photojournalists advised nurse,,,,,,,,,,,,,,
8021,neutral,the worker who advised the technologists needed the psychiatrist .,the technologists needed the psychiatrist .,worker advised technologists worker worker needed psychiatrist not know technologists needed psychiatrist,,,,,,,,,,,,,,
8022,neutral,the singers who deceived the directors addressed the psychiatrists .,the directors addressed the psychiatrists .,singers deceived directors singers singers addressed psychiatrists not know directors addressed psychiatrists,,,,,,,,,,,,,,
8023,neutral,the nurses who contacted the professor brought the photojournalist .,the professor brought the photojournalist .,nurses contacted professor nurses nurses brought photojournalist not know professor brought photojournalist,,,,,,,,,,,,,,
8024,neutral,the artisans who addressed the worker supported the director .,the worker supported the director .,artisans addressed worker artisans artisans supported director not know worker supported director,,,,,,,,,,,,,,
8025,neutral,the tourist who needed the lyricist deceived the professor .,the lyricist deceived the professor .,tourist needed lyricist tourist tourist deceived professor not know lyricist deceived professor,,,,,,,,,,,,,,
8026,neutral,the actors who needed the artist supported the architect .,the artist supported the architect .,actors needed artist actors actors supported architect not know artist supported architect,,,,,,,,,,,,,,
8027,neutral,the nurses who advised the designers deceived the actors .,the designers deceived the actors .,nurses advised designers nurses nurses deceived actors not know designers deceived actors,,,,,,,,,,,,,,
8028,neutral,the designers who thanked the tourist supported the judges .,the tourist supported the judges .,designers thanked tourist designers designers supported judges not know tourist supported judges,,,,,,,,,,,,,,
8029,neutral,the engineer who found the architect needed the artists .,the architect needed the artists .,engineer found architect engineer engineer needed artists not know architect needed artists,,,,,,,,,,,,,,
8030,neutral,the technologists who advised the tourist needed the actor .,the tourist needed the actor .,technologists advised tourist technologists technologists needed actor not know tourist needed actor,,,,,,,,,,,,,,
8031,neutral,the photojournalists who thanked the technologists brought the writers .,the technologists brought the writers .,photojournalists thanked technologists photojournalists photojournalists brought writers not know technologists brought writers,,,,,,,,,,,,,,
8160,neutral,the psychiatrist studied in the library talked .,the psychiatrist studied in the library .,psychiatrist studied library not know psychiatrist studied library,,,,,,,,,,,,,,
8161,neutral,the technologist paid in the library died .,the technologist paid in the library .,technologist paid library not know technologist paid library,,,,,,,,,,,,,,
8162,neutral,the judge paid in the office worked .,the judge paid in the office .,judge paid office not know judge paid office,,,,,,,,,,,,,,
8163,neutral,the designer paid in the office talked .,the designer paid in the office .,designer paid office not know designer paid office,,,,,,,,,,,,,,
8164,neutral,the professors paid in the office died .,the professors paid in the office .,professors paid office not know professors paid office,,,,,,,,,,,,,,
8165,neutral,the artisans paid in the library cried .,the artisans paid in the library .,artisans paid library not know artisans paid library,,,,,,,,,,,,,,
8166,neutral,the professor studied in the office resigned .,the professor studied in the office .,professor studied office not know professor studied office,,,,,,,,,,,,,,
8167,neutral,the professors paid in the office slept .,the professors paid in the office .,professors paid office not know professors paid office,,,,,,,,,,,,,,
8168,neutral,the photojournalists paid in the library voted .,the photojournalists paid in the library .,photojournalists paid library not know photojournalists paid library,,,,,,,,,,,,,,
8169,neutral,the architect studied in the library existed .,the architect studied in the library .,architect studied library not know architect studied library,,,,,,,,,,,,,,
8170,neutral,the workers studied in the office worked .,the workers studied in the office .,workers studied office not know workers studied office,,,,,,,,,,,,,,
8171,neutral,the colorists paid in the office existed .,the colorists paid in the office .,colorists paid office not know colorists paid office,,,,,,,,,,,,,,
8172,neutral,the artists studied in the library voted .,the artists studied in the library .,artists studied library not know artists studied library,,,,,,,,,,,,,,
8173,neutral,the architects paid in the library voted .,the architects paid in the library .,architects paid library not know architects paid library,,,,,,,,,,,,,,
8174,neutral,the psychiatrists studied in the library existed .,the psychiatrists studied in the library .,psychiatrists studied library not know psychiatrists studied library,,,,,,,,,,,,,,
8175,neutral,the engineer paid in the library smiled .,the engineer paid in the library .,engineer paid library not know engineer paid library,,,,,,,,,,,,,,
8176,neutral,the designers studied in the office resigned .,the designers studied in the office .,designers studied office not know designers studied office,,,,,,,,,,,,,,
8177,neutral,the lawyer paid in the office listened .,the lawyer paid in the office .,lawyer paid office not know lawyer paid office,,,,,,,,,,,,,,
8178,neutral,the tourist studied in the library cried .,the tourist studied in the library .,tourist studied library not know tourist studied library,,,,,,,,,,,,,,
8179,neutral,the judge studied in the office worked .,the judge studied in the office .,judge studied office not know judge studied office,,,,,,,,,,,,,,
8180,neutral,the writer studied in the office listened .,the writer studied in the office .,writer studied office not know writer studied office,,,,,,,,,,,,,,
8181,neutral,the tourists studied in the library resigned .,the tourists studied in the library .,tourists studied library not know tourists studied library,,,,,,,,,,,,,,
8182,neutral,the writer paid in the office worked .,the writer paid in the office .,writer paid office not know writer paid office,,,,,,,,,,,,,,
8183,neutral,the technologist studied in the library talked .,the technologist studied in the library .,technologist studied library not know technologist studied library,,,,,,,,,,,,,,
8184,neutral,the psychiatrist paid in the library listened .,the psychiatrist paid in the library .,psychiatrist paid library not know psychiatrist paid library,,,,,,,,,,,,,,
8185,neutral,the workers paid in the library slept .,the workers paid in the library .,workers paid library not know workers paid library,,,,,,,,,,,,,,
8186,neutral,the colorists paid in the library slept .,the colorists paid in the library .,colorists paid library not know colorists paid library,,,,,,,,,,,,,,
8187,neutral,the psychiatrist studied in the office existed .,the psychiatrist studied in the office .,psychiatrist studied office not know psychiatrist studied office,,,,,,,,,,,,,,
8188,neutral,the actor studied in the office cried .,the actor studied in the office .,actor studied office not know actor studied office,,,,,,,,,,,,,,
8189,neutral,the writer paid in the office sat .,the writer paid in the office .,writer paid office not know writer paid office,,,,,,,,,,,,,,
8190,neutral,the artisans paid in the library worked .,the artisans paid in the library .,artisans paid library not know artisans paid library,,,,,,,,,,,,,,
8191,neutral,the professors paid in the library agreed .,the professors paid in the library .,professors paid library not know professors paid library,,,,,,,,,,,,,,
8320,neutral,the technologist studied in the office disturbed the professor .,the technologist studied in the office .,technologist studied office not know technologist studied office,,,,,,,,,,,,,,
8321,neutral,the worker studied in the office mentioned the penciller .,the worker studied in the office .,worker studied office not know worker studied office,,,,,,,,,,,,,,
8322,neutral,the colorist paid in the library brought the nurses .,the colorist paid in the library .,colorist paid library not know colorist paid library,,,,,,,,,,,,,,
8323,neutral,the lyricists paid in the office needed the penciller .,the lyricists paid in the office .,lyricists paid office not know lyricists paid office,,,,,,,,,,,,,,
8324,neutral,the lyricist studied in the library disturbed the colorist .,the lyricist studied in the library .,lyricist studied library not know lyricist studied library,,,,,,,,,,,,,,
8325,neutral,the lyricists paid in the library advised the engineer .,the lyricists paid in the library .,lyricists paid library not know lyricists paid library,,,,,,,,,,,,,,
8326,neutral,the worker paid in the office found the singers .,the worker paid in the office .,worker paid office not know worker paid office,,,,,,,,,,,,,,
8327,neutral,the colorists studied in the office brought the engineers .,the colorists studied in the office .,colorists studied office not know colorists studied office,,,,,,,,,,,,,,
8328,neutral,the potter paid in the library thanked the writers .,the potter paid in the library .,potter paid library not know potter paid library,,,,,,,,,,,,,,
8329,neutral,the doctors studied in the office needed the colorists .,the doctors studied in the office .,doctors studied office not know doctors studied office,,,,,,,,,,,,,,
8330,neutral,the lawyer studied in the office deceived the tourists .,the lawyer studied in the office .,lawyer studied office not know lawyer studied office,,,,,,,,,,,,,,
8331,neutral,the technologists paid in the library thanked the artisan .,the technologists paid in the library .,technologists paid library not know technologists paid library,,,,,,,,,,,,,,
8332,neutral,the professors studied in the library disturbed the tourist .,the professors studied in the library .,professors studied library not know professors studied library,,,,,,,,,,,,,,
8333,neutral,the penciller studied in the office thanked the judge .,the penciller studied in the office .,penciller studied office not know penciller studied office,,,,,,,,,,,,,,
8334,neutral,the actors studied in the library contacted the technologists .,the actors studied in the library .,actors studied library not know actors studied library,,,,,,,,,,,,,,
8335,neutral,the technician studied in the library disturbed the lawyer .,the technician studied in the library .,technician studied library not know technician studied library,,,,,,,,,,,,,,
8336,neutral,the chaplain paid in the office contacted the architects .,the chaplain paid in the office .,chaplain paid office not know chaplain paid office,,,,,,,,,,,,,,
8337,neutral,the doctors paid in the library disturbed the directors .,the doctors paid in the library .,doctors paid library not know doctors paid library,,,,,,,,,,,,,,
8338,neutral,the professor paid in the office disturbed the engineer .,the professor paid in the office .,professor paid office not know professor paid office,,,,,,,,,,,,,,
8339,neutral,the doctors paid in the library brought the designers .,the doctors paid in the library .,doctors paid library not know doctors paid library,,,,,,,,,,,,,,
8340,neutral,the photojournalists studied in the office brought the writers .,the photojournalists studied in the office .,photojournalists studied office not know photojournalists studied office,,,,,,,,,,,,,,
8341,neutral,the photojournalist studied in the office found the professor .,the photojournalist studied in the office .,photojournalist studied office not know photojournalist studied office,,,,,,,,,,,,,,
8342,neutral,the sculptor studied in the library found the psychiatrists .,the sculptor studied in the library .,sculptor studied library not know sculptor studied library,,,,,,,,,,,,,,
8343,neutral,the workers paid in the library brought the artisan .,the workers paid in the library .,workers paid library not know workers paid library,,,,,,,,,,,,,,
8344,neutral,the artisans studied in the office thanked the judge .,the artisans studied in the office .,artisans studied office not know artisans studied office,,,,,,,,,,,,,,
8345,neutral,the potters studied in the office brought the writers .,the potters studied in the office .,potters studied office not know potters studied office,,,,,,,,,,,,,,
8346,neutral,the lyricist studied in the office found the judges .,the lyricist studied in the office .,lyricist studied office not know lyricist studied office,,,,,,,,,,,,,,
8347,neutral,the technicians studied in the office needed the writer .,the technicians studied in the office .,technicians studied office not know technicians studied office,,,,,,,,,,,,,,
8348,neutral,the writers studied in the library thanked the potters .,the writers studied in the library .,writers studied library not know writers studied library,,,,,,,,,,,,,,
8349,neutral,the nurses studied in the library mentioned the penciller .,the nurses studied in the library .,nurses studied library not know nurses studied library,,,,,,,,,,,,,,
8350,neutral,the potters studied in the library deceived the technicians .,the potters studied in the library .,potters studied library not know potters studied library,,,,,,,,,,,,,,
8351,neutral,the tourists paid in the office supported the technician .,the tourists paid in the office .,tourists paid office not know tourists paid office,,,,,,,,,,,,,,
8480,neutral,the professors advised the colorist studied in the library .,the colorist studied in the library .,colorist studied library not know colorist studied library,,,,,,,,,,,,,,
8481,neutral,the photojournalist advised the technicians paid in the office .,the technicians paid in the office .,technicians paid office not know technicians paid office,,,,,,,,,,,,,,
8482,neutral,the psychiatrist brought the photojournalist studied in the library .,the photojournalist studied in the library .,photojournalist studied library not know photojournalist studied library,,,,,,,,,,,,,,
8483,neutral,the artisans brought the lawyer paid in the library .,the lawyer paid in the library .,lawyer paid library not know lawyer paid library,,,,,,,,,,,,,,
8484,neutral,the engineer disturbed the technologist paid in the office .,the technologist paid in the office .,technologist paid office not know technologist paid office,,,,,,,,,,,,,,
8485,neutral,the nurse needed the engineer paid in the office .,the engineer paid in the office .,engineer paid office not know engineer paid office,,,,,,,,,,,,,,
8486,neutral,the directors mentioned the judges paid in the office .,the judges paid in the office .,judges paid office not know judges paid office,,,,,,,,,,,,,,
8487,neutral,the lawyer needed the professors paid in the library .,the professors paid in the library .,professors paid library not know professors paid library,,,,,,,,,,,,,,
8488,neutral,the colorist advised the doctor paid in the office .,the doctor paid in the office .,doctor paid office not know doctor paid office,,,,,,,,,,,,,,
8489,neutral,the writers addressed the artists studied in the library .,the artists studied in the library .,artists studied library not know artists studied library,,,,,,,,,,,,,,
8490,neutral,the colorist found the directors paid in the library .,the directors paid in the library .,directors paid library not know directors paid library,,,,,,,,,,,,,,
8491,neutral,the designer mentioned the technicians studied in the office .,the technicians studied in the office .,technicians studied office not know technicians studied office,,,,,,,,,,,,,,
8492,neutral,the artisan found the nurses studied in the library .,the nurses studied in the library .,nurses studied library not know nurses studied library,,,,,,,,,,,,,,
8493,neutral,the photojournalist deceived the worker studied in the library .,the worker studied in the library .,worker studied library not know worker studied library,,,,,,,,,,,,,,
8494,neutral,the penciller found the musicians studied in the library .,the musicians studied in the library .,musicians studied library not know musicians studied library,,,,,,,,,,,,,,
8495,neutral,the potter disturbed the lyricist studied in the library .,the lyricist studied in the library .,lyricist studied library not know lyricist studied library,,,,,,,,,,,,,,
8496,neutral,the judge disturbed the artist studied in the library .,the artist studied in the library .,artist studied library not know artist studied library,,,,,,,,,,,,,,
8497,neutral,the actors contacted the penciller paid in the office .,the penciller paid in the office .,penciller paid office not know penciller paid office,,,,,,,,,,,,,,
8498,neutral,the tourist advised the psychiatrists paid in the library .,the psychiatrists paid in the library .,psychiatrists paid library not know psychiatrists paid library,,,,,,,,,,,,,,
8499,neutral,the technologists found the lyricists studied in the office .,the lyricists studied in the office .,lyricists studied office not know lyricists studied office,,,,,,,,,,,,,,
8500,neutral,the actor needed the psychiatrists studied in the office .,the psychiatrists studied in the office .,psychiatrists studied office not know psychiatrists studied office,,,,,,,,,,,,,,
8501,neutral,the technicians needed the architect paid in the library .,the architect paid in the library .,architect paid library not know architect paid library,,,,,,,,,,,,,,
8502,neutral,the professors disturbed the pencillers paid in the library .,the pencillers paid in the library .,pencillers paid library not know pencillers paid library,,,,,,,,,,,,,,
8503,neutral,the engineers thanked the potters studied in the library .,the potters studied in the library .,potters studied library not know potters studied library,,,,,,,,,,,,,,
8504,neutral,the singers found the chaplain paid in the office .,the chaplain paid in the office .,chaplain paid office not know chaplain paid office,,,,,,,,,,,,,,
8505,neutral,the lyricist thanked the architects paid in the library .,the architects paid in the library .,architects paid library not know architects paid library,,,,,,,,,,,,,,
8506,neutral,the actor brought the singer paid in the office .,the singer paid in the office .,singer paid office not know singer paid office,,,,,,,,,,,,,,
8507,neutral,the actor brought the professors paid in the library .,the professors paid in the library .,professors paid library not know professors paid library,,,,,,,,,,,,,,
8508,neutral,the judge needed the sculptor paid in the library .,the sculptor paid in the library .,sculptor paid library not know sculptor paid library,,,,,,,,,,,,,,
8509,neutral,the architect thanked the doctor studied in the library .,the doctor studied in the library .,doctor studied library not know doctor studied library,,,,,,,,,,,,,,
8510,neutral,the judge disturbed the technologist studied in the library .,the technologist studied in the library .,technologist studied library not know technologist studied library,,,,,,,,,,,,,,
8511,neutral,the lawyer supported the technician paid in the office .,the technician paid in the office .,technician paid office not know technician paid office,,,,,,,,,,,,,,
8640,neutral,"while the artist studied , the director worked .",the artist studied the director .,director worked artist studied not know artist studied director,,,,,,,,,,,,,,
8641,neutral,"because the potter stopped , the worker died .",the potter stopped the worker .,worker died potter stopped not know potter stopped worker,,,,,,,,,,,,,,
8642,neutral,"after the colorist presented , the judges listened .",the colorist presented the judges .,judges listened colorist presented not know colorist presented judges,,,,,,,,,,,,,,
8643,neutral,"after the photojournalists stopped , the singers slept .",the photojournalists stopped the singers .,singers slept photojournalists stopped not know photojournalists stopped singers,,,,,,,,,,,,,,
8644,neutral,"because the technologists stopped , the tourist voted .",the technologists stopped the tourist .,tourist voted technologists stopped not know technologists stopped tourist,,,,,,,,,,,,,,
8645,neutral,"because the judge stopped , the nurse cried .",the judge stopped the nurse .,nurse cried judge stopped not know judge stopped nurse,,,,,,,,,,,,,,
8646,neutral,"because the designers presented , the artists voted .",the designers presented the artists .,artists voted designers presented not know designers presented artists,,,,,,,,,,,,,,
8647,neutral,"because the actors studied , the engineer agreed .",the actors studied the engineer .,engineer agreed actors studied not know actors studied engineer,,,,,,,,,,,,,,
8648,neutral,"while the pencillers studied , the tourists died .",the pencillers studied the tourists .,tourists died pencillers studied not know pencillers studied tourists,,,,,,,,,,,,,,
8649,neutral,"while the singers studied , the psychiatrist slept .",the singers studied the psychiatrist .,psychiatrist slept singers studied not know singers studied psychiatrist,,,,,,,,,,,,,,
8650,neutral,"because the technologists studied , the penciller voted .",the technologists studied the penciller .,penciller voted technologists studied not know technologists studied penciller,,,,,,,,,,,,,,
8651,neutral,"because the artisan presented , the artist worked .",the artisan presented the artist .,artist worked artisan presented not know artisan presented artist,,,,,,,,,,,,,,
8652,neutral,"because the singer studied , the nurse worked .",the singer studied the nurse .,nurse worked singer studied not know singer studied nurse,,,,,,,,,,,,,,
8653,neutral,"while the actor studied , the artists smiled .",the actor studied the artists .,artists smiled actor studied not know actor studied artists,,,,,,,,,,,,,,
8654,neutral,"because the nurses studied , the pencillers worked .",the nurses studied the pencillers .,pencillers worked nurses studied not know nurses studied pencillers,,,,,,,,,,,,,,
8655,neutral,"after the workers stopped , the artists agreed .",the workers stopped the artists .,artists agreed workers stopped not know workers stopped artists,,,,,,,,,,,,,,
8656,neutral,"while the architects stopped , the artisan listened .",the architects stopped the artisan .,artisan listened architects stopped not know architects stopped artisan,,,,,,,,,,,,,,
8657,neutral,"after the professor studied , the workers slept .",the professor studied the workers .,workers slept professor studied not know professor studied workers,,,,,,,,,,,,,,
8658,neutral,"after the doctor studied , the psychiatrists agreed .",the doctor studied the psychiatrists .,psychiatrists agreed doctor studied not know doctor studied psychiatrists,,,,,,,,,,,,,,
8659,neutral,"while the doctors studied , the professors sat .",the doctors studied the professors .,professors sat doctors studied not know doctors studied professors,,,,,,,,,,,,,,
8660,neutral,"after the technician studied , the lyricist cried .",the technician studied the lyricist .,lyricist cried technician studied not know technician studied lyricist,,,,,,,,,,,,,,
8661,neutral,"while the judges studied , the nurses voted .",the judges studied the nurses .,nurses voted judges studied not know judges studied nurses,,,,,,,,,,,,,,
8662,neutral,"while the artist presented , the colorist existed .",the artist presented the colorist .,colorist existed artist presented not know artist presented colorist,,,,,,,,,,,,,,
8663,neutral,"after the singer stopped , the tourists cried .",the singer stopped the tourists .,tourists cried singer stopped not know singer stopped tourists,,,,,,,,,,,,,,
8664,neutral,"because the workers studied , the architects resigned .",the workers studied the architects .,architects resigned workers studied not know workers studied architects,,,,,,,,,,,,,,
8665,neutral,"because the nurse stopped , the artist listened .",the nurse stopped the artist .,artist listened nurse stopped not know nurse stopped artist,,,,,,,,,,,,,,
8666,neutral,"after the photojournalist presented , the professor voted .",the photojournalist presented the professor .,professor voted photojournalist presented not know photojournalist presented professor,,,,,,,,,,,,,,
8667,neutral,"because the musicians stopped , the singer slept .",the musicians stopped the singer .,singer slept musicians stopped not know musicians stopped singer,,,,,,,,,,,,,,
8668,neutral,"after the writers stopped , the photojournalists worked .",the writers stopped the photojournalists .,photojournalists worked writers stopped not know writers stopped photojournalists,,,,,,,,,,,,,,
8669,neutral,"while the psychiatrists stopped , the pencillers smiled .",the psychiatrists stopped the pencillers .,pencillers smiled psychiatrists stopped not know psychiatrists stopped pencillers,,,,,,,,,,,,,,
8670,neutral,"because the pencillers stopped , the directors worked .",the pencillers stopped the directors .,directors worked pencillers stopped not know pencillers stopped directors,,,,,,,,,,,,,,
8671,neutral,"while the designers studied , the judges sat .",the designers studied the judges .,judges sat designers studied not know designers studied judges,,,,,,,,,,,,,,
8800,neutral,"after the actor studied , the technicians brought the worker .",the actor studied the technicians .,technicians brought worker actor studied not know actor studied technicians,,,,,,,,,,,,,,
8801,neutral,"after the singer studied , the sculptors deceived the actor .",the singer studied the sculptors .,sculptors deceived actor singer studied not know singer studied sculptors,,,,,,,,,,,,,,
8802,neutral,"after the writers stopped , the worker mentioned the singers .",the writers stopped the worker .,worker mentioned singers writers stopped not know writers stopped worker,,,,,,,,,,,,,,
8803,neutral,"after the architect presented , the sculptors supported the tourists .",the architect presented the sculptors .,sculptors supported tourists architect presented not know architect presented sculptors,,,,,,,,,,,,,,
8804,neutral,"while the nurse stopped , the technicians thanked the penciller .",the nurse stopped the technicians .,technicians thanked penciller nurse stopped not know nurse stopped technicians,,,,,,,,,,,,,,
8805,neutral,"because the writers presented , the designer addressed the photojournalists .",the writers presented the designer .,designer addressed photojournalists writers presented not know writers presented designer,,,,,,,,,,,,,,
8806,neutral,"after the judge studied , the musician contacted the actors .",the judge studied the musician .,musician contacted actors judge studied not know judge studied musician,,,,,,,,,,,,,,
8807,neutral,"while the designer presented , the colorists supported the technologists .",the designer presented the colorists .,colorists supported technologists designer presented not know designer presented colorists,,,,,,,,,,,,,,
8808,neutral,"while the nurse stopped , the singer needed the professor .",the nurse stopped the singer .,singer needed professor nurse stopped not know nurse stopped singer,,,,,,,,,,,,,,
8809,neutral,"because the photojournalists stopped , the lawyers needed the lyricists .",the photojournalists stopped the lawyers .,lawyers needed lyricists photojournalists stopped not know photojournalists stopped lawyers,,,,,,,,,,,,,,
8810,neutral,"after the professor studied , the actors contacted the director .",the professor studied the actors .,actors contacted director professor studied not know professor studied actors,,,,,,,,,,,,,,
8811,neutral,"while the designers stopped , the photojournalists needed the artist .",the designers stopped the photojournalists .,photojournalists needed artist designers stopped not know designers stopped photojournalists,,,,,,,,,,,,,,
8812,neutral,"because the doctor stopped , the penciller supported the tourist .",the doctor stopped the penciller .,penciller supported tourist doctor stopped not know doctor stopped penciller,,,,,,,,,,,,,,
8813,neutral,"while the nurses studied , the psychiatrist addressed the artist .",the nurses studied the psychiatrist .,psychiatrist addressed artist nurses studied not know nurses studied psychiatrist,,,,,,,,,,,,,,
8814,neutral,"while the potter stopped , the artisan found the tourists .",the potter stopped the artisan .,artisan found tourists potter stopped not know potter stopped artisan,,,,,,,,,,,,,,
8815,neutral,"because the psychiatrists studied , the directors disturbed the chaplain .",the psychiatrists studied the directors .,directors disturbed chaplain psychiatrists studied not know psychiatrists studied directors,,,,,,,,,,,,,,
8816,neutral,"while the artists stopped , the technicians deceived the architects .",the artists stopped the technicians .,technicians deceived architects artists stopped not know artists stopped technicians,,,,,,,,,,,,,,
8817,neutral,"after the architect studied , the tourist thanked the artists .",the architect studied the tourist .,tourist thanked artists architect studied not know architect studied tourist,,,,,,,,,,,,,,
8818,neutral,"after the penciller studied , the designers advised the technologists .",the penciller studied the designers .,designers advised technologists penciller studied not know penciller studied designers,,,,,,,,,,,,,,
8819,neutral,"after the lyricist studied , the pencillers disturbed the designers .",the lyricist studied the pencillers .,pencillers disturbed designers lyricist studied not know lyricist studied pencillers,,,,,,,,,,,,,,
8820,neutral,"while the technician studied , the colorists addressed the tourists .",the technician studied the colorists .,colorists addressed tourists technician studied not know technician studied colorists,,,,,,,,,,,,,,
8821,neutral,"after the worker studied , the lyricist thanked the artists .",the worker studied the lyricist .,lyricist thanked artists worker studied not know worker studied lyricist,,,,,,,,,,,,,,
8822,neutral,"while the lawyers studied , the doctors mentioned the potters .",the lawyers studied the doctors .,doctors mentioned potters lawyers studied not know lawyers studied doctors,,,,,,,,,,,,,,
8823,neutral,"after the photojournalists presented , the engineer supported the singer .",the photojournalists presented the engineer .,engineer supported singer photojournalists presented not know photojournalists presented engineer,,,,,,,,,,,,,,
8824,neutral,"while the lawyer presented , the technician contacted the lyricists .",the lawyer presented the technician .,technician contacted lyricists lawyer presented not know lawyer presented technician,,,,,,,,,,,,,,
8825,neutral,"because the sculptors studied , the writers thanked the potter .",the sculptors studied the writers .,writers thanked potter sculptors studied not know sculptors studied writers,,,,,,,,,,,,,,
8826,neutral,"because the nurses studied , the musicians found the artist .",the nurses studied the musicians .,musicians found artist nurses studied not know nurses studied musicians,,,,,,,,,,,,,,
8827,neutral,"because the lawyer presented , the lyricist supported the singer .",the lawyer presented the lyricist .,lyricist supported singer lawyer presented not know lawyer presented lyricist,,,,,,,,,,,,,,
8828,neutral,"while the musicians presented , the chaplain advised the engineer .",the musicians presented the chaplain .,chaplain advised engineer musicians presented not know musicians presented chaplain,,,,,,,,,,,,,,
8829,neutral,"after the photojournalist stopped , the potters thanked the professors .",the photojournalist stopped the potters .,potters thanked professors photojournalist stopped not know photojournalist stopped potters,,,,,,,,,,,,,,
8830,neutral,"after the worker stopped , the colorist needed the architect .",the worker stopped the colorist .,colorist needed architect worker stopped not know worker stopped colorist,,,,,,,,,,,,,,
8831,neutral,"because the worker stopped , the artisan thanked the actors .",the worker stopped the artisan .,artisan thanked actors worker stopped not know worker stopped artisan,,,,,,,,,,,,,,
8960,neutral,the lyricists believed the technologists worked .,the lyricists believed the technologists .,lyricists believed technologists worked not know lyricists believed technologists,,,,,,,,,,,,,,
8961,neutral,the designers believed the professor agreed .,the designers believed the professor .,designers believed professor agreed not know designers believed professor,,,,,,,,,,,,,,
8962,neutral,the workers believed the designer talked .,the workers believed the designer .,workers believed designer talked not know workers believed designer,,,,,,,,,,,,,,
8963,neutral,the nurse believed the chaplain slept .,the nurse believed the chaplain .,nurse believed chaplain slept not know nurse believed chaplain,,,,,,,,,,,,,,
8964,neutral,the technicians believed the technologists slept .,the technicians believed the technologists .,technicians believed technologists slept not know technicians believed technologists,,,,,,,,,,,,,,
8965,neutral,the technologists believed the tourist cried .,the technologists believed the tourist .,technologists believed tourist cried not know technologists believed tourist,,,,,,,,,,,,,,
8966,neutral,the engineer believed the nurses worked .,the engineer believed the nurses .,engineer believed nurses worked not know engineer believed nurses,,,,,,,,,,,,,,
8967,neutral,the lyricists believed the technologist cried .,the lyricists believed the technologist .,lyricists believed technologist cried not know lyricists believed technologist,,,,,,,,,,,,,,
8968,neutral,the writer believed the lawyer slept .,the writer believed the lawyer .,writer believed lawyer slept not know writer believed lawyer,,,,,,,,,,,,,,
8969,neutral,the designer believed the sculptor existed .,the designer believed the sculptor .,designer believed sculptor existed not know designer believed sculptor,,,,,,,,,,,,,,
8970,neutral,the singers believed the lyricist existed .,the singers believed the lyricist .,singers believed lyricist existed not know singers believed lyricist,,,,,,,,,,,,,,
8971,neutral,the technologist believed the judges smiled .,the technologist believed the judges .,technologist believed judges smiled not know technologist believed judges,,,,,,,,,,,,,,
8972,neutral,the lawyers believed the architects sat .,the lawyers believed the architects .,lawyers believed architects sat not know lawyers believed architects,,,,,,,,,,,,,,
