pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
12327,entailment,"the therapist yelled , and the directors thanked the illustrator .",the directors thanked the illustrator .,,,,,,,,,,,,,,,
12480,entailment,"the pencillers thanked the actors , and the counselors performed .",the counselors performed .,,,,,,,,,,,,,,,
12481,entailment,"the pencillers thanked the chaplains , and the tourist lay .",the tourist lay .,,,,,,,,,,,,,,,
12482,entailment,"the senators saw the planner , and the essayist agreed .",the essayist agreed .,,,,,,,,,,,,,,,
12483,entailment,"the tourist introduced the programmers , and the therapists danced .",the therapists danced .,,,,,,,,,,,,,,,
12484,entailment,"the administrator mentioned the tourist , and the artisans yelled .",the artisans yelled .,,,,,,,,,,,,,,,
12485,entailment,"the administrators thanked the programmers , and the tourists lay .",the tourists lay .,,,,,,,,,,,,,,,
12486,entailment,"the counselor supported the planner , and the director agreed .",the director agreed .,,,,,,,,,,,,,,,
12487,entailment,"the tourists avoided the director , and the essayists yelled .",the essayists yelled .,,,,,,,,,,,,,,,
12960,entailment,clearly the professor recommended the officer .,the professor recommended the officer .,,,,,,,,,,,,,,,
12961,entailment,suddenly the psychiatrist saw the chaplains .,the psychiatrist saw the chaplains .,,,,,,,,,,,,,,,
12962,entailment,clearly the illustrator offended the writer .,the illustrator offended the writer .,,,,,,,,,,,,,,,
12963,entailment,suddenly the programmer offended the planner .,the programmer offended the planner .,,,,,,,,,,,,,,,
12964,entailment,clearly the professor addressed the psychiatrist .,the professor addressed the psychiatrist .,,,,,,,,,,,,,,,
12965,entailment,clearly the writer deceived the counselor .,the writer deceived the counselor .,,,,,,,,,,,,,,,
12966,entailment,suddenly the artisan found the administrator .,the artisan found the administrator .,,,,,,,,,,,,,,,
12967,entailment,clearly the therapist addressed the doctor .,the therapist addressed the doctor .,,,,,,,,,,,,,,,
13120,entailment,without a doubt the musicians resigned .,the musicians resigned .,,,,,,,,,,,,,,,
13121,entailment,without a doubt the administrator danced .,the administrator danced .,,,,,,,,,,,,,,,
13122,entailment,without a doubt the colorist danced .,the colorist danced .,,,,,,,,,,,,,,,
13123,entailment,without a doubt the officers performed .,the officers performed .,,,,,,,,,,,,,,,
13124,entailment,without a doubt the banker continued .,the banker continued .,,,,,,,,,,,,,,,
13125,entailment,without a doubt the bakers arrived .,the bakers arrived .,,,,,,,,,,,,,,,
13126,entailment,without a doubt the psychiatrists performed .,the psychiatrists performed .,,,,,,,,,,,,,,,
13127,entailment,without a doubt the scientists continued .,the scientists continued .,,,,,,,,,,,,,,,
13280,entailment,without a doubt the bankers supported the officer .,the bankers supported the officer .,,,,,,,,,,,,,,,
13281,entailment,without a doubt the bakers recommended the writer .,the bakers recommended the writer .,,,,,,,,,,,,,,,
13282,entailment,without a doubt the musicians mentioned the planner .,the musicians mentioned the planner .,,,,,,,,,,,,,,,
13283,entailment,without a doubt the tourists supported the musician .,the tourists supported the musician .,,,,,,,,,,,,,,,
13284,entailment,without a doubt the administrators found the actors .,the administrators found the actors .,,,,,,,,,,,,,,,
13285,entailment,without a doubt the administrators mentioned the dancers .,the administrators mentioned the dancers .,,,,,,,,,,,,,,,
13286,entailment,without a doubt the psychiatrists addressed the doctor .,the psychiatrists addressed the doctor .,,,,,,,,,,,,,,,
13287,entailment,without a doubt the potters deceived the writers .,the potters deceived the writers .,,,,,,,,,,,,,,,
13440,entailment,of course the director existed .,the director existed .,,,,,,,,,,,,,,,
13441,entailment,of course the illustrator resigned .,the illustrator resigned .,,,,,,,,,,,,,,,
13442,entailment,of course the baker continued .,the baker continued .,,,,,,,,,,,,,,,
13443,entailment,of course the professors lay .,the professors lay .,,,,,,,,,,,,,,,
13444,entailment,of course the dancer cried .,the dancer cried .,,,,,,,,,,,,,,,
13445,entailment,of course the planners resigned .,the planners resigned .,,,,,,,,,,,,,,,
13446,entailment,of course the tourist yelled .,the tourist yelled .,,,,,,,,,,,,,,,
13447,entailment,of course the administrator existed .,the administrator existed .,,,,,,,,,,,,,,,
13600,entailment,of course the senator avoided the psychiatrist .,the senator avoided the psychiatrist .,,,,,,,,,,,,,,,
13601,entailment,of course the officer introduced the artisan .,the officer introduced the artisan .,,,,,,,,,,,,,,,
13602,entailment,of course the officer found the counselor .,the officer found the counselor .,,,,,,,,,,,,,,,
13603,entailment,of course the programmer offended the therapist .,the programmer offended the therapist .,,,,,,,,,,,,,,,
13604,entailment,of course the stylist supported the planner .,the stylist supported the planner .,,,,,,,,,,,,,,,
13605,entailment,of course the scientist avoided the doctors .,the scientist avoided the doctors .,,,,,,,,,,,,,,,
13606,entailment,of course the baker mentioned the professor .,the baker mentioned the professor .,,,,,,,,,,,,,,,
13607,entailment,of course the artisans recommended the administrator .,the artisans recommended the administrator .,,,,,,,,,,,,,,,
13760,entailment,"before the chaplain performed , the counselors existed .",the chaplain performed .,,,,,,,,,,,,,,,
13761,entailment,"before the scientists yelled , the officers arrived .",the scientists yelled .,,,,,,,,,,,,,,,
13762,entailment,"because the programmers existed , the essayist yelled .",the programmers existed .,,,,,,,,,,,,,,,
13763,entailment,"because the psychiatrists panicked , the illustrators performed .",the psychiatrists panicked .,,,,,,,,,,,,,,,
13764,entailment,"before the banker panicked , the writer performed .",the banker panicked .,,,,,,,,,,,,,,,
13765,entailment,"although the penciller yelled , the tourists arrived .",the penciller yelled .,,,,,,,,,,,,,,,
13766,entailment,"although the professor slept , the bakers existed .",the professor slept .,,,,,,,,,,,,,,,
13767,entailment,"although the scientists resigned , the psychiatrists lay .",the scientists resigned .,,,,,,,,,,,,,,,
13920,entailment,"because the officers performed , the colorist addressed the dancer .",the officers performed .,,,,,,,,,,,,,,,
13921,entailment,"although the chaplains panicked , the senators addressed the psychiatrists .",the chaplains panicked .,,,,,,,,,,,,,,,
13922,entailment,"although the senators agreed , the banker deceived the professor .",the senators agreed .,,,,,,,,,,,,,,,
13923,entailment,"although the baker performed , the stylists avoided the professors .",the baker performed .,,,,,,,,,,,,,,,
13924,entailment,"although the colorists existed , the scientists found the programmers .",the colorists existed .,,,,,,,,,,,,,,,
13925,entailment,"before the senators performed , the tourists offended the essayist .",the senators performed .,,,,,,,,,,,,,,,
13926,entailment,"because the programmers agreed , the officers mentioned the chaplain .",the programmers agreed .,,,,,,,,,,,,,,,
13927,entailment,"because the officer panicked , the dancer avoided the psychiatrist .",the officer panicked .,,,,,,,,,,,,,,,
14080,entailment,"because the potters supported the director , the tourists cried .",the potters supported the director .,,,,,,,,,,,,,,,
14081,entailment,"before the actors avoided the musicians , the pencillers panicked .",the actors avoided the musicians .,,,,,,,,,,,,,,,
14082,entailment,"before the counselor avoided the professors , the planner agreed .",the counselor avoided the professors .,,,,,,,,,,,,,,,
14083,entailment,"because the stylist recommended the programmers , the doctor panicked .",the stylist recommended the programmers .,,,,,,,,,,,,,,,
14084,entailment,"although the pencillers recommended the writer , the dancer resigned .",the pencillers recommended the writer .,,,,,,,,,,,,,,,
14085,entailment,"although the scientists mentioned the professor , the senator agreed .",the scientists mentioned the professor .,,,,,,,,,,,,,,,
14086,entailment,"before the writers thanked the musicians , the senators existed .",the writers thanked the musicians .,,,,,,,,,,,,,,,
14087,entailment,"although the artisan thanked the counselors , the professors performed .",the artisan thanked the counselors .,,,,,,,,,,,,,,,
14400,neutral,"if the colorists arrived , the stylist lay .",the stylist lay .,,,,,,,,,,,,,,,
14401,neutral,"if the dancer panicked , the artisans slept .",the artisans slept .,,,,,,,,,,,,,,,
14402,neutral,"if the administrators slept , the essayist resigned .",the essayist resigned .,,,,,,,,,,,,,,,
14403,neutral,"if the essayist cried , the programmers panicked .",the programmers panicked .,,,,,,,,,,,,,,,
14404,neutral,"if the penciller slept , the programmers panicked .",the programmers panicked .,,,,,,,,,,,,,,,
14405,neutral,"if the administrator yelled , the doctor panicked .",the doctor panicked .,,,,,,,,,,,,,,,
14406,neutral,"if the illustrator lay , the administrators panicked .",the administrators panicked .,,,,,,,,,,,,,,,
14407,neutral,"if the professors lay , the programmers panicked .",the programmers panicked .,,,,,,,,,,,,,,,
14720,neutral,"if the planners addressed the actors , the administrator existed .",the administrator existed .,,,,,,,,,,,,,,,
14721,neutral,"if the stylist saw the actors , the scientist existed .",the scientist existed .,,,,,,,,,,,,,,,
14722,neutral,"if the officer offended the actor , the planner arrived .",the planner arrived .,,,,,,,,,,,,,,,
14723,neutral,"if the directors found the bankers , the stylist panicked .",the stylist panicked .,,,,,,,,,,,,,,,
14724,neutral,"if the dancer found the director , the senators yelled .",the senators yelled .,,,,,,,,,,,,,,,
14725,neutral,"if the writers deceived the stylists , the bakers resigned .",the bakers resigned .,,,,,,,,,,,,,,,
14726,neutral,"if the counselors introduced the officer , the artisans resigned .",the artisans resigned .,,,,,,,,,,,,,,,
14727,neutral,"if the bankers mentioned the illustrators , the therapist agreed .",the therapist agreed .,,,,,,,,,,,,,,,
15200,neutral,the programmers hoped that the therapists supported the administrator .,the therapists supported the administrator .,,,,,,,,,,,,,,,
15201,neutral,the senator thought that the artisans addressed the officer .,the artisans addressed the officer .,,,,,,,,,,,,,,,
15202,neutral,the penciller thought that the officers addressed the administrator .,the officers addressed the administrator .,,,,,,,,,,,,,,,
15203,neutral,the artisan thought that the doctors found the pencillers .,the doctors found the pencillers .,,,,,,,,,,,,,,,
15204,neutral,the administrators claimed that the colorists avoided the tourists .,the colorists avoided the tourists .,,,,,,,,,,,,,,,
15205,neutral,the musicians hoped that the actor found the planner .,the actor found the planner .,,,,,,,,,,,,,,,
15206,neutral,the doctors claimed that the colorists offended the administrators .,the colorists offended the administrators .,,,,,,,,,,,,,,,
15207,neutral,the illustrators thought that the planners introduced the psychiatrist .,the planners introduced the psychiatrist .,,,,,,,,,,,,,,,
15680,neutral,"the musician avoided the senators , or the bankers resigned .",the musician avoided the senators .,,,,,,,,,,,,,,,
15681,neutral,"the senator introduced the scientist , or the illustrators lay .",the senator introduced the scientist .,,,,,,,,,,,,,,,
15682,neutral,"the baker addressed the professor , or the senator panicked .",the baker addressed the professor .,,,,,,,,,,,,,,,
15683,neutral,"the banker supported the officers , or the chaplains danced .",the banker supported the officers .,,,,,,,,,,,,,,,
15684,neutral,"the planners offended the potters , or the doctors performed .",the planners offended the potters .,,,,,,,,,,,,,,,
15685,neutral,"the illustrators supported the officer , or the counselor panicked .",the illustrators supported the officer .,,,,,,,,,,,,,,,
15686,neutral,"the chaplain offended the baker , or the tourists panicked .",the chaplain offended the baker .,,,,,,,,,,,,,,,
15687,neutral,"the baker supported the officer , or the doctor danced .",the baker supported the officer .,,,,,,,,,,,,,,,
15840,neutral,"the artisan recommended the therapists , or the psychiatrists mentioned the professors .",the artisan recommended the therapists .,,,,,,,,,,,,,,,
15841,neutral,"the officer supported the illustrators , or the administrator avoided the professor .",the officer supported the illustrators .,,,,,,,,,,,,,,,
15842,neutral,"the administrator mentioned the counselors , or the psychiatrist found the artisans .",the administrator mentioned the counselors .,,,,,,,,,,,,,,,
15843,neutral,"the psychiatrists introduced the chaplains , or the scientist saw the officers .",the psychiatrists introduced the chaplains .,,,,,,,,,,,,,,,
15844,neutral,"the administrator saw the bakers , or the stylist recommended the planners .",the administrator saw the bakers .,,,,,,,,,,,,,,,
15845,neutral,"the tourist saw the planners , or the stylists deceived the senator .",the tourist saw the planners .,,,,,,,,,,,,,,,
15846,neutral,"the directors saw the therapist , or the professor introduced the bakers .",the directors saw the therapist .,,,,,,,,,,,,,,,
15847,neutral,"the planner found the chaplains , or the writers mentioned the psychiatrist .",the planner found the chaplains .,,,,,,,,,,,,,,,
16480,neutral,"the chaplains saw the musician , or the stylist recommended the programmer .",the stylist recommended the programmer .,,,,,,,,,,,,,,,
16481,neutral,"the officer found the actors , or the scientists offended the baker .",the scientists offended the baker .,,,,,,,,,,,,,,,
16482,neutral,"the banker found the colorist , or the senators offended the illustrator .",the senators offended the illustrator .,,,,,,,,,,,,,,,
16483,neutral,"the psychiatrist avoided the programmers , or the stylists saw the penciller .",the stylists saw the penciller .,,,,,,,,,,,,,,,
16484,neutral,"the officers recommended the director , or the therapist saw the writers .",the therapist saw the writers .,,,,,,,,,,,,,,,
16485,neutral,"the therapists recommended the actors , or the bakers mentioned the chaplains .",the bakers mentioned the chaplains .,,,,,,,,,,,,,,,
16486,neutral,"the chaplain supported the therapists , or the writers mentioned the illustrator .",the writers mentioned the illustrator .,,,,,,,,,,,,,,,
16487,neutral,"the scientist thanked the senators , or the penciller recommended the chaplains .",the penciller recommended the chaplains .,,,,,,,,,,,,,,,
16640,neutral,maybe the musician resigned .,the musician resigned .,,,,,,,,,,,,,,,
16641,neutral,hopefully the stylist agreed .,the stylist agreed .,,,,,,,,,,,,,,,
16642,neutral,maybe the scientists resigned .,the scientists resigned .,,,,,,,,,,,,,,,
16643,neutral,hopefully the stylists danced .,the stylists danced .,,,,,,,,,,,,,,,
16644,neutral,hopefully the directors panicked .,the directors panicked .,,,,,,,,,,,,,,,
16645,neutral,maybe the potters agreed .,the potters agreed .,,,,,,,,,,,,,,,
16646,neutral,hopefully the senator cried .,the senator cried .,,,,,,,,,,,,,,,
16647,neutral,hopefully the chaplains yelled .,the chaplains yelled .,,,,,,,,,,,,,,,
16800,neutral,hopefully the chaplain avoided the therapist .,the chaplain avoided the therapist .,,,,,,,,,,,,,,,
16801,neutral,maybe the tourists supported the potter .,the tourists supported the potter .,,,,,,,,,,,,,,,
16802,neutral,maybe the colorists deceived the artisan .,the colorists deceived the artisan .,,,,,,,,,,,,,,,
16803,neutral,maybe the actors found the planner .,the actors found the planner .,,,,,,,,,,,,,,,
16804,neutral,maybe the chaplains mentioned the stylists .,the chaplains mentioned the stylists .,,,,,,,,,,,,,,,
16805,neutral,maybe the illustrator offended the scientist .,the illustrator offended the scientist .,,,,,,,,,,,,,,,
16806,neutral,hopefully the dancers thanked the bankers .,the dancers thanked the bankers .,,,,,,,,,,,,,,,
16807,neutral,hopefully the actors supported the illustrators .,the actors supported the illustrators .,,,,,,,,,,,,,,,
16960,neutral,"unless the chaplains slept , the musicians continued .",the chaplains slept .,,,,,,,,,,,,,,,
16961,neutral,"unless the stylist lay , the senator panicked .",the stylist lay .,,,,,,,,,,,,,,,
16962,neutral,"unless the doctor yelled , the professor continued .",the doctor yelled .,,,,,,,,,,,,,,,
16963,neutral,"unless the musician arrived , the professor yelled .",the musician arrived .,,,,,,,,,,,,,,,
16964,neutral,"unless the officers performed , the banker continued .",the officers performed .,,,,,,,,,,,,,,,
16965,neutral,"unless the professor performed , the actors cried .",the professor performed .,,,,,,,,,,,,,,,
16966,neutral,"unless the illustrator performed , the artisan lay .",the illustrator performed .,,,,,,,,,,,,,,,
16967,neutral,"unless the administrators yelled , the actor resigned .",the administrators yelled .,,,,,,,,,,,,,,,
17120,neutral,"unless the professor existed , the illustrators saw the administrators .",the professor existed .,,,,,,,,,,,,,,,
17121,neutral,"unless the stylist danced , the professors deceived the psychiatrists .",the stylist danced .,,,,,,,,,,,,,,,
17122,neutral,"unless the colorists existed , the scientists found the therapists .",the colorists existed .,,,,,,,,,,,,,,,
17123,neutral,"unless the therapists slept , the stylists addressed the chaplains .",the therapists slept .,,,,,,,,,,,,,,,
17124,neutral,"unless the essayist agreed , the psychiatrist recommended the actor .",the essayist agreed .,,,,,,,,,,,,,,,
17125,neutral,"unless the tourists slept , the colorists recommended the programmer .",the tourists slept .,,,,,,,,,,,,,,,
17126,neutral,"unless the director panicked , the potter saw the artisan .",the director panicked .,,,,,,,,,,,,,,,
17127,neutral,"unless the actors panicked , the doctor mentioned the professor .",the actors panicked .,,,,,,,,,,,,,,,
17280,neutral,"unless the director deceived the planner , the banker resigned .",the director deceived the planner .,,,,,,,,,,,,,,,
17281,neutral,"unless the actor introduced the artisan , the bakers panicked .",the actor introduced the artisan .,,,,,,,,,,,,,,,
17282,neutral,"unless the psychiatrists recommended the administrators , the senator slept .",the psychiatrists recommended the administrators .,,,,,,,,,,,,,,,
17283,neutral,"unless the bakers introduced the potters , the counselor cried .",the bakers introduced the potters .,,,,,,,,,,,,,,,
17284,neutral,"unless the senators offended the banker , the scientist slept .",the senators offended the banker .,,,,,,,,,,,,,,,
17285,neutral,"unless the potters deceived the essayist , the actors resigned .",the potters deceived the essayist .,,,,,,,,,,,,,,,
17286,neutral,"unless the penciller thanked the illustrator , the psychiatrists continued .",the penciller thanked the illustrator .,,,,,,,,,,,,,,,
17287,neutral,"unless the stylist offended the counselor , the bankers slept .",the stylist offended the counselor .,,,,,,,,,,,,,,,
17440,neutral,"unless the director offended the illustrator , the planners mentioned the potters .",the director offended the illustrator .,,,,,,,,,,,,,,,
17441,neutral,"unless the therapists thanked the programmers , the director addressed the senators .",the therapists thanked the programmers .,,,,,,,,,,,,,,,
17442,neutral,"unless the planners mentioned the senator , the administrators addressed the tourist .",the planners mentioned the senator .,,,,,,,,,,,,,,,
17443,neutral,"unless the actor deceived the stylist , the director avoided the professor .",the actor deceived the stylist .,,,,,,,,,,,,,,,
17444,neutral,"unless the colorists saw the planner , the senators offended the officer .",the colorists saw the planner .,,,,,,,,,,,,,,,
17445,neutral,"unless the colorists recommended the writers , the psychiatrist supported the dancers .",the colorists recommended the writers .,,,,,,,,,,,,,,,
17446,neutral,"unless the senator saw the stylist , the bankers deceived the professors .",the senator saw the stylist .,,,,,,,,,,,,,,,
17447,neutral,"unless the pencillers introduced the senator , the writer offended the dancer .",the pencillers introduced the senator .,,,,,,,,,,,,,,,
17600,neutral,"whether or not the dancers performed , the artisans resigned .",the dancers performed .,,,,,,,,,,,,,,,
17601,neutral,"whether or not the colorists slept , the psychiatrist continued .",the colorists slept .,,,,,,,,,,,,,,,
17602,neutral,"whether or not the stylists continued , the officer yelled .",the stylists continued .,,,,,,,,,,,,,,,
17603,neutral,"whether or not the counselor existed , the artisan resigned .",the counselor existed .,,,,,,,,,,,,,,,
17604,neutral,"whether or not the programmers panicked , the scientist cried .",the programmers panicked .,,,,,,,,,,,,,,,
17605,neutral,"whether or not the illustrator danced , the officer cried .",the illustrator danced .,,,,,,,,,,,,,,,
17606,neutral,"whether or not the stylist existed , the dancers performed .",the stylist existed .,,,,,,,,,,,,,,,
17607,neutral,"whether or not the administrator lay , the chaplain continued .",the administrator lay .,,,,,,,,,,,,,,,
17760,neutral,"whether or not the potter danced , the chaplain mentioned the dancers .",the potter danced .,,,,,,,,,,,,,,,
17761,neutral,"whether or not the directors cried , the actor introduced the professors .",the directors cried .,,,,,,,,,,,,,,,
17762,neutral,"whether or not the scientists panicked , the stylist supported the artisan .",the scientists panicked .,,,,,,,,,,,,,,,
17763,neutral,"whether or not the colorists cried , the administrators addressed the dancers .",the colorists cried .,,,,,,,,,,,,,,,
17764,neutral,"whether or not the bankers existed , the therapist mentioned the essayists .",the bankers existed .,,,,,,,,,,,,,,,
17765,neutral,"whether or not the planner cried , the penciller avoided the artisan .",the planner cried .,,,,,,,,,,,,,,,
17766,neutral,"whether or not the psychiatrists continued , the programmers avoided the planners .",the psychiatrists continued .,,,,,,,,,,,,,,,
17767,neutral,"whether or not the musician resigned , the actor mentioned the artisan .",the musician resigned .,,,,,,,,,,,,,,,
17920,neutral,"whether or not the pencillers saw the doctors , the essayists slept .",the pencillers saw the doctors .,,,,,,,,,,,,,,,
17921,neutral,"whether or not the director thanked the chaplains , the bakers slept .",the director thanked the chaplains .,,,,,,,,,,,,,,,
17922,neutral,"whether or not the colorists found the planners , the therapist lay .",the colorists found the planners .,,,,,,,,,,,,,,,
17923,neutral,"whether or not the scientist thanked the colorists , the tourists resigned .",the scientist thanked the colorists .,,,,,,,,,,,,,,,
17924,neutral,"whether or not the professor introduced the dancer , the administrator resigned .",the professor introduced the dancer .,,,,,,,,,,,,,,,
17925,neutral,"whether or not the illustrators deceived the programmers , the artisans performed .",the illustrators deceived the programmers .,,,,,,,,,,,,,,,
17926,neutral,"whether or not the planners introduced the senator , the counselor performed .",the planners introduced the senator .,,,,,,,,,,,,,,,
17927,neutral,"whether or not the actor recommended the doctors , the potters panicked .",the actor recommended the doctors .,,,,,,,,,,,,,,,
18240,neutral,"in case the pencillers yelled , the essayist arrived .",the pencillers yelled .,,,,,,,,,,,,,,,
18241,neutral,"in case the programmer resigned , the pencillers agreed .",the programmer resigned .,,,,,,,,,,,,,,,
18242,neutral,"in case the officer lay , the actors danced .",the officer lay .,,,,,,,,,,,,,,,
18243,neutral,"in case the dancer lay , the illustrator panicked .",the dancer lay .,,,,,,,,,,,,,,,
18244,neutral,"in case the bankers danced , the programmers yelled .",the bankers danced .,,,,,,,,,,,,,,,
18245,neutral,"in case the pencillers performed , the counselors resigned .",the pencillers performed .,,,,,,,,,,,,,,,
18246,neutral,"in case the directors slept , the doctors resigned .",the directors slept .,,,,,,,,,,,,,,,
18247,neutral,"in case the writer danced , the artisan lay .",the writer danced .,,,,,,,,,,,,,,,
18400,neutral,"in case the therapist existed , the artisans thanked the colorist .",the therapist existed .,,,,,,,,,,,,,,,
18401,neutral,"in case the doctors resigned , the chaplain supported the artisans .",the doctors resigned .,,,,,,,,,,,,,,,
18402,neutral,"in case the actor continued , the chaplains avoided the programmers .",the actor continued .,,,,,,,,,,,,,,,
18403,neutral,"in case the stylists performed , the officers mentioned the artisan .",the stylists performed .,,,,,,,,,,,,,,,
18404,neutral,"in case the professors panicked , the therapists mentioned the programmer .",the professors panicked .,,,,,,,,,,,,,,,
18405,neutral,"in case the writers lay , the chaplains introduced the actors .",the writers lay .,,,,,,,,,,,,,,,
18406,neutral,"in case the bankers yelled , the stylist saw the tourists .",the bankers yelled .,,,,,,,,,,,,,,,
18407,neutral,"in case the professor resigned , the counselors avoided the illustrator .",the professor resigned .,,,,,,,,,,,,,,,
18560,neutral,"in case the counselor supported the musicians , the scientists cried .",the counselor supported the musicians .,,,,,,,,,,,,,,,
18561,neutral,"in case the writers avoided the pencillers , the professors danced .",the writers avoided the pencillers .,,,,,,,,,,,,,,,
18562,neutral,"in case the directors saw the therapist , the bakers yelled .",the directors saw the therapist .,,,,,,,,,,,,,,,
18563,neutral,"in case the actors addressed the essayist , the stylists cried .",the actors addressed the essayist .,,,,,,,,,,,,,,,
18564,neutral,"in case the chaplains avoided the administrators , the writers slept .",the chaplains avoided the administrators .,,,,,,,,,,,,,,,
18565,neutral,"in case the therapists mentioned the administrator , the professors arrived .",the therapists mentioned the administrator .,,,,,,,,,,,,,,,
18566,neutral,"in case the senator found the penciller , the counselor agreed .",the senator found the penciller .,,,,,,,,,,,,,,,
18567,neutral,"in case the administrators supported the actors , the stylist yelled .",the administrators supported the actors .,,,,,,,,,,,,,,,
18720,neutral,"in case the professors addressed the senators , the colorists offended the psychiatrists .",the professors addressed the senators .,,,,,,,,,,,,,,,
18721,neutral,"in case the artisan thanked the stylist , the planners deceived the actor .",the artisan thanked the stylist .,,,,,,,,,,,,,,,
18722,neutral,"in case the administrators found the essayists , the stylists thanked the counselors .",the administrators found the essayists .,,,,,,,,,,,,,,,
18723,neutral,"in case the scientists introduced the senators , the chaplain mentioned the musician .",the scientists introduced the senators .,,,,,,,,,,,,,,,
18724,neutral,"in case the penciller addressed the writers , the doctor recommended the therapists .",the penciller addressed the writers .,,,,,,,,,,,,,,,
18725,neutral,"in case the colorist addressed the counselors , the actor offended the planners .",the colorist addressed the counselors .,,,,,,,,,,,,,,,
18726,neutral,"in case the officer avoided the penciller , the programmer offended the banker .",the officer avoided the penciller .,,,,,,,,,,,,,,,
18727,neutral,"in case the colorists saw the essayists , the stylist thanked the writer .",the colorists saw the essayists .,,,,,,,,,,,,,,,
